seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr11	15963106	15963167	62	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00451978235294125	-0.00239339808184144	NA	cg05565400;cg20446948
chr11	47376985	47377212	228	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.010828047223359	0.00624503767817563	SPI1	cg06784824;cg03711944
chr11	66406631	66406744	114	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000225169950554138	-6.7140231031545e-05	NA	cg18430082;cg13069535
chr11	66529822	66529885	64	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00443370676555837	-0.00219635896675195	AP002748.5, BBS1, ZDHHC24	cg09763120;cg09608008
chr11	67070233	67070238	6	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.0123891602105712	-0.00559534834910487	RHOD	cg01376079;cg20705781
chr11	92600066	92600238	173	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00573488448422859	-0.00214450759377679	FAT3	cg14848783;cg24298860
chr11	112151247	112151305	59	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00607914656436487	0.00279419168371696	AP002884.2, IL18	cg16877339;cg10568225
chr11	122311384	122311446	63	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00452100730434785	-0.00414284271739131	MIR100HG	cg01891497;cg17432267
chr12	69979562	69979622	61	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000888774330775789	0.000531766441602728	PRANCR	cg05062047;cg25630676
chr12	91347962	91348077	116	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00288278746803064	0.00106577562105707	LINC02823	cg19441128;cg23856280
chr12	110437232	110437259	28	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00271557740835465	0.00166458121781756	AC144548.1, ARPC3	cg23851412;cg16616734
chr12	125145446	125145553	108	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00814889786871278	-0.00511700916453543	NA	cg12077664;cg27645498
chr12	125302114	125302246	133	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00278070009036671	0.00207983401790289	TMEM132B	cg17514098;cg15933484
chr12	127630314	127630550	237	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00889949020716111	0.00528664889727197	NA	cg26338947;cg02072400
chr12	127865703	127865826	124	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000508692557544755	-0.000395111534100594	NA	cg21549294;cg07366196
chr12	131213065	131213205	141	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00207731295822677	-0.000621908823529388	LINC01257	cg04070728;cg05358915
chr13	20458792	20458820	29	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00210634960358052	0.00147204747868719	CRYL1	cg24197734;cg16267112
chr13	23422746	23422801	56	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00219256345439039	-0.000892105384910471	SACS-AS1, SACS	cg06509223;cg20196215
chr13	25621118	25621328	211	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000908955464620635	0.000507513967178181	ATP8A2	cg23718462;cg18098400
chr13	31248597	31248636	40	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000541457374254049	0.000520270443307758	B3GLCT	cg24822503;cg12489526
chr13	45009477	45009596	120	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000492445763000851	-0.000429319744245524	GPALPP1, AL359706.1	cg07288445;cg05393688
chr13	48892244	48892551	308	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0360271147186702	0.0278234586807332	NA	cg11408952;cg27182551
chr13	52377730	52377825	96	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000605428470588238	-0.000275119047740838	THSD1	cg19576806;cg16948199
chr13	91999408	91999555	148	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00198758400682012	0.00132224789428815	GPC5	cg25139619;cg09732987
chr13	112668176	112668240	65	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00564753358908775	0.00322297058823523	ATP11AUN	cg05737007;cg06116255
chr13	113647429	113647549	121	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00194591730605285	0.00120473081841431	NA	cg06905499;cg17545853
chr14	78083170	78083305	136	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00223838935208866	0.000599654820971865	NA	cg18569885;cg27553433
chr14	89883534	89883537	4	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00207663757033248	0.00110967565217391	AL137230.2, EFCAB11	cg04728121;cg26921187
chr14	104770879	104771009	131	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0100883057118501	0.00593169603580556	AKT1	cg26231272;cg23142004
chr14	105246532	105246561	30	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00659821172890021	0.00372421268670076	BRF1	cg02072813;cg10100767
chr14	105445224	105445253	30	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00384657536231886	0.00324824995737429	TEX22, MTA1	cg02719508;cg01412886
chr15	53086630	53086726	97	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0269181503836318	0.0170686661082694	NA	cg12932613;cg02723856
chr15	85525744	85526198	455	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00671855328218242	-0.00196044587809035	AKAP13	cg02913089;cg02903680
chr16	707601	707712	112	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00397284970161972	0.00321117182438192	Z97653.2	cg06275028;cg09136821
chr16	863510	863884	375	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00523248132139812	0.00267228741261722	LMF1	cg03313654;cg20911831
chr16	1793411	1793488	78	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000129667604433174	-0.000120056811168005	SPSB3, IGFALS	cg27391497;cg06008638
chr16	30645901	30646006	106	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00174712769820972	-0.00163757962105712	NA	cg07444251;cg06714444
chr16	50059422	50059684	263	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00065622145780051	-0.00035680660699062	AC007610.1	cg08138475;cg09113665
chr16	68678998	68679417	420	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00152607560102302	0.00122401735763001	CDH3	cg17733331;cg16373202
chr16	79692354	79692516	163	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00431414279624895	-0.00143272919863603	LINC01229	cg08305942;cg04205616
chr16	86611714	86612312	599	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00811861602728046	0.00376399292412608	NA	cg06114987;cg00584450
chr17	2756341	2756701	361	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00303543880647913	0.00210765866581416	RAP1GAP2	cg23015138;cg27475442
chr17	38264529	38264650	122	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00234489891048594	0.0013507087314578	NA	cg25503565;cg22750557
chr17	48263150	48263159	10	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00145780161977845	0.000973589142369989	SKAP1	cg00439089;cg16514513
chr17	62019144	62019307	164	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00394918757885763	0.00172303510443305	MED13	cg17295589;cg09760889
chr17	66016097	66016358	262	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.0161984932907076	-0.00794347215686275	CEP112	cg22850234;cg13114622
chr17	73577422	73577744	323	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00137497161125318	0.000464948806479127	SDK2	cg04070976;cg06405563
chr17	78617738	78617750	13	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00354459786871258	-0.00252397664109122	SCAT1	cg03637703;cg27313007
chr17	78822725	78822923	199	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00229150306905387	-0.000425851278772392	USP36	cg13945540;cg04102793
chr17	79206210	79206371	162	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00220197220801374	-0.000898311954816832	RBFOX3	cg13278727;cg26293001
chr17	79283300	79283390	91	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.0327842433930094	-0.0289271276641092	RBFOX3	cg11556592;cg17393016
chr17	79320473	79320652	180	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00215930494458651	0.00170502603154304	RBFOX3	cg04337928;cg03871754
chr17	79963651	79963691	41	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0113137807237851	0.00744988223444156	TBC1D16	cg04817870;cg23160483
chr17	80300614	80300821	208	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00172590187553281	0.000630467817561794	RNF213	cg04569555;cg13258195
chr18	13641529	13641735	207	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00618280554134696	0.0049755071773231	LDLRAD4	cg25140190;cg01022219
chr18	30350935	30350977	43	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00274356228900256	-0.000724736856351243	AC115100.1	cg06485671;cg00389976
chr18	52495541	52495605	65	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00129535901960785	0.000547079407502133	DCC	cg06958567;cg09052983
chr18	77440287	77440800	514	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000975781338448437	5.83874931798874e-05	AC124254.2	cg01110525;cg01589580
chr19	1908328	1908388	61	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00472430639386167	-2.30126598464364e-05	SCAMP4, ADAT3	cg01397065;cg20243900
chr19	2427956	2427982	27	*	2	0.912913424329717	0.999999999011741	0.999988945180933	0.999999999755583	0.00325004225916453	0.00223404536658141	LMNB2	cg10610348;cg21388793
chr19	2790475	2790585	111	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000571444673486722	-0.000178762390878051	THOP1	cg18592294;cg25806370
chr19	4008018	4008209	192	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00190164271952259	0.000767045703324807	PIAS4	cg02163486;cg13619768
chr19	4280054	4280361	308	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00474314833162831	0.00275813681713555	SHD	cg18581445;cg05891007
chr19	7581188	7581414	227	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00161808620375107	-0.00129693206606991	NA	cg19756929;cg15013475
chr19	10025176	10025507	332	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00234577977834612	0.00190021485080989	NA	cg06159220;cg05877088
chr19	10362455	10362462	8	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000771489556692243	0.000461964297527708	TYK2	cg06711307;cg08030210
chr19	10490782	10491173	392	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000478272412617219	0.000477702442455242	KEAP1, AC011461.1	cg24226087;cg18856252
chr19	14169966	14170019	54	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.000646784236999149	-0.000519548770247233	AC022098.1, ADGRL1	cg18720973;cg01336912
chr19	15488783	15488902	120	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00505273427109975	-0.00425633951406647	PGLYRP2	cg03654623;cg22765626
chr19	18234076	18234711	636	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.0291196756078431	-0.0244282619300938	AC008397.2, PDE4C	cg14317046;cg26325791
chr19	34397955	34398004	50	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00726099173060527	0.00647015588235294	GPI, AC092073.1	cg02402024;cg19985870
chr19	49244004	49244040	37	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00787358874680299	-0.00414333064791129	NA	cg05432996;cg10347828
chr19	49926070	49926276	207	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.017439240400682	-0.00448923384057971	IL4I1, NUP62, AC011452.1	cg00386456;cg14060828
chr19	50921232	50921353	122	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00846551636828633	-0.00595355562659845	NA	cg13918544;cg07979271
chr19	56028425	56028542	118	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000614268930093778	9.11372583120211e-05	NLRP5	cg20719132;cg00509507
chr19	58144833	58144998	166	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00244063536231885	0.00110129671781757	ZNF329	cg12966801;cg21262300
chr20	17206946	17206999	54	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00387031338107418	-0.00262853674595056	NA	cg01815529;cg00621913
chr20	25565460	25565879	420	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00169820417732311	0.000755265818414326	NINL	cg09088834;cg09804398
chr20	30777790	30778039	250	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00289724586530264	0.000800977468030686	NA	cg07071389;cg06686029
chr20	61158170	61158340	171	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00718416692242117	0.00389292566069908	NA	cg18321495;cg13576946
chr20	62588125	62588587	463	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.000470304134697359	0.000184628025149191	NA	cg24524435;cg15028052
chr20	62886664	62886751	88	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00192912578005114	0.000862000306905366	DIDO1	cg04630848;cg13218906
chr21	36259460	36259797	338	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.0208534178465473	-0.0101564055473146	DOP1B	cg06758350;cg01725383
chr21	38080526	38080694	169	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00649256709292412	0.00432023001236147	KCNJ6, DSCR4	cg16001495;cg00698204
chr21	44037324	44037470	147	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0010983636828645	0.000992212529411699	TRAPPC10	cg01074392;cg14719752
chr22	19116957	19117090	134	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00690744799658997	-0.00362898934356356	DGCR2	cg13343253;cg09204618
chr22	20254932	20254968	37	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0112393924978687	0.00983053891730604	RTN4R	cg17654470;cg07543823
chr22	20850288	20850308	21	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.00022732757203751	9.54934582267678e-05	PI4KA	cg19711553;cg16469441
chr22	23745076	23745131	56	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00435036665046896	-0.00422206661167949	ZNF70	cg05708544;cg22119665
chr22	38485720	38485757	38	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.015912253026428	0.0133334481641092	DDX17	cg22817638;cg10531073
chr22	40440742	40440766	25	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0010445662745098	0.000346528575021314	MRTFA	cg14922895;cg19131049
chr22	43503706	43504209	504	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.0036744943734014	0.00156143793691383	MPPED1	cg09314149;cg10602271
chr22	43821029	43821115	87	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	-0.00252117672634272	-0.00068883049872127	NA	cg09850478;cg14239351
chr22	49376518	49376628	111	*	2	0.999653957653172	0.999999999011741	0.999988945180933	0.999999999755583	0.014064737595908	0.00695815375106568	AC207130.1	cg00182256;cg11515115
chr1	847816	848409	594	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00849708474339306	0.0058666538886048	LINC01128	cg12549180;cg11851804;cg06623778
chr1	3426422	3426532	111	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00131146332566055	0.000576510144927509	PRDM16	cg08036524;cg21212196;cg01941754
chr1	20141662	20141781	120	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00158247576811603	-0.0005214687601592	PLA2G2F	cg04994456;cg23214395;cg05393025
chr1	150947896	150948024	129	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0156694878942882	0.00864113631059957	SETDB1	cg18611122;cg22012583;cg13073141
chr1	156611194	156611574	381	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.000907892753623172	-8.22215089514068e-05	NA	cg12664038;cg14423692;cg02599463
chr1	204950701	204951166	466	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00517915927706729	-0.00181250597101442	NFASC	cg04905877;cg24683255;cg20063963
chr2	8597389	8597923	535	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0127864544757032	0.00825332503438475	NA	cg09590377;cg10453602;cg21917740
chr2	46926272	46926842	571	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0112962338883206	0.00331823306081274	TTC7A, MCFD2	cg07897193;cg27496793;cg03651680
chr2	60808464	60809217	754	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00149749326513228	0.000716473976129626	NA	cg04091898;cg09672440;cg23685151
chr2	73114919	73115011	93	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.001682480571185	0.00033046328218244	AC010913.1, RAB11FIP5	cg25655069;cg15253672;cg04665639
chr2	73871782	73871855	74	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00274049590792826	-0.0014395579141801	STAMBP	cg00158434;cg18280962;cg07208825
chr2	74942436	74942655	220	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.0015024019428815	-0.000635792652173913	LINC01293	cg25253773;cg09926949;cg04089111
chr2	119610113	119610605	493	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.0040044335890878	-0.00138658519749929	CFAP221	cg12962078;cg08138685;cg17342925
chr2	128144817	128145435	619	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.000535910931798809	-0.000276863805058253	UGGT1	cg21359254;cg02284982;cg00478692
chr2	131975750	131975771	22	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00913404467178162	0.00441251131003114	AJ239322.1	cg22830663;cg25801300;cg16745086
chr2	157199345	157199486	142	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0016636532054561	0.000199493298664394	NA	cg24023498;cg19878911;cg15369144
chr2	208632832	208633331	500	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0158656162915601	0.0108841143674339	PTH2R	cg15262317;cg16688437;cg06697829
chr2	219646114	219646372	259	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00880600417732301	-0.00279573866211989	NA	cg22707705;cg03460682;cg01872077
chr2	241373820	241374411	592	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00411080738618927	-0.000240425895424822	FARP2	cg02653521;cg10764101;cg17234415
chr3	30648819	30649017	199	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.000727405867007668	-0.00030184526342711	TGFBR2	cg15270950;cg19408535;cg03256955
chr3	48723638	48723701	64	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00175932548167093	-0.000194210977266269	IP6K2	cg04244987;cg03547606;cg11704396
chr3	134083080	134083158	79	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00256844957374254	0.00109166255527139	RYK	cg05304177;cg03304815;cg16371082
chr3	148664701	148664839	139	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0187726970255755	0.0158677962236431	NA	cg02959725;cg02605996;cg26188543
chr3	193776047	193776187	141	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00191058944075023	-0.000375742707303217	AC069421.3	cg22844232;cg08478709;cg04889072
chr3	195536485	195536834	350	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0238201355038362	0.0106583908687126	PPP1R2	cg09330885;cg04332433;cg10960354
chr4	7789542	7790161	620	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.007975835890878	0.00400479859306619	AFAP1	cg27326882;cg14595558;cg04751533
chr4	22636203	22636672	470	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00825527664364871	0.00550774869963053	NA	cg24512731;cg01453391;cg20600051
chr4	41867517	41867562	46	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00617542074509806	0.0027263690892299	NA	cg26871372;cg16647921;cg11028201
chr4	42401056	42401214	159	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00914701	0.00440453054788292	SHISA3	cg07959574;cg05603881;cg04130163
chr4	174912178	174912278	101	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.0139934284825234	-0.00491169264279626	ADAM29	cg00404717;cg12519676;cg21026199
chr5	624395	625069	675	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00228001355498715	-0.00046497391247505	CEP72	cg12991127;cg06031309;cg17617714
chr5	1005292	1005799	508	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00612203282182442	0.00471468535663544	AC116351.2	cg06464369;cg01664108;cg04479713
chr5	3181925	3182108	184	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0297797949411765	0.0236368024842284	NA	cg18894214;cg06976144;cg10463207
chr5	6756208	6756273	66	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00505215456095495	0.00214170512020467	TENT4A	cg19415852;cg08832723;cg08327705
chr5	40834228	40834691	464	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00532531312872976	-0.0031444226993464	RPL37	cg15130459;cg24787076;cg11498652
chr5	80256371	80256664	294	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00377328388746804	0.0019908689940324	NA	cg08757742;cg15646817;cg09952204
chr5	110560372	110560587	216	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00435273771099744	-0.00150408636743393	TMEM232	cg05497616;cg08264699;cg01104045
chr5	179050530	179050688	159	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.000495333751065646	0.000143848069053708	NA	cg03992230;cg10666628;cg10615990
chr6	32411067	32411144	78	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0133702454390451	0.0087488552713839	NA	cg25645491;cg03046001;cg06968241
chr6	32822911	32823116	206	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00396836939471443	-0.00298681773799374	AL669918.1, TAP2	cg07156249;cg03465320;cg16853860
chr6	41436795	41437908	1114	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0153491820076727	0.00498318881017342	NA	cg06487893;cg00690968;cg13050058
chr6	106440215	106440910	696	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0108223123614663	0.00184609155981811	CRYBG1	cg20331609;cg27330824;cg17624536
chr6	130342381	130342630	250	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00234242109377665	-0.000725376102017631	SAMD3	cg21172159;cg14084435;cg24214379
chr6	143247772	143248085	314	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00388855511508952	0.00189317040892299	AIG1	cg21489622;cg11640756;cg01202751
chr6	150067614	150067644	31	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0024677233367434	0.0014336218226769	ULBP3	cg25124223;cg07701084;cg13206674
chr6	160183101	160183160	60	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00450016943734015	0.00288672466098323	SLC22A2	cg24683514;cg24224803;cg05879334
chr6	166571782	166571880	99	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0076954584825235	0.00262349637226483	RPS6KA2	cg25337124;cg08633560;cg25414597
chr6	168196351	168197177	827	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00971111054475704	0.00663262328189828	AL611929.1	cg03298716;cg05733780;cg16001811
chr6	168517728	168517792	65	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00267175916538799	-0.00131876692270534	SMOC2	cg18018913;cg05301124;cg04213854
chr6	170239089	170239250	162	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00472889761295821	0.00332309386302921	NA	cg00759420;cg02746340;cg03670369
chr7	644302	644819	518	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0122500432225063	0.00865015493321963	PRKAR1B	cg05167561;cg06728793;cg17602444
chr7	1709263	1709580	318	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.000550424603580555	-0.000277855332764985	ELFN1	cg17475110;cg18500431;cg03383295
chr7	1782577	1782755	179	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00271585836317133	0.0009619832082978	NA	cg27165456;cg07213202;cg25706012
chr7	8474544	8475484	941	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.00829563853367433	0.00643401125319693	NXPH1	cg03099208;cg02124383;cg13578408
chr7	27702730	27702796	67	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00115598648934357	-0.000753541478260868	NA	cg21874514;cg03792199;cg01065605
chr7	63391463	63392278	816	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0255418040068202	0.011491551026428	AC073188.4	cg07158230;cg13115376;cg12400861
chr7	73082340	73082469	130	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00929189728729753	-0.00347548018698494	SPDYE9	cg13662144;cg22999427;cg26057283
chr7	101961796	101962123	328	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	0.0319535988098892	0.0226007592225064	CUX1, AC005072.1	cg24707573;cg17190891;cg08952306
chr7	142490932	142490980	49	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.00106194867007673	-0.00015503955186133	NA	cg18279751;cg00124160;cg05170071
chr7	155640537	155640784	248	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.0222982838022166	-0.00420531409491331	AC009403.2, AC009403.1	cg01987393;cg15836427;cg15992648
chr7	157216599	157216893	295	*	3	0.999653957653172	0.9999999999999	0.999988945180933	0.999999999999994	-0.004870978620631	-0.000945137346405238	UBE3C	cg04369350;cg25516823;cg17920744
