seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr14	21148814	21148957	144	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.00647104407502131	-0.0047358916453538	OR5AU1	cg05211480;cg05300029
chr14	93698053	93698416	364	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0143020921568629	-0.00641460874126175	UNC79	cg16602316;cg12944343
chr15	27083993	27083996	4	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.00922049522591637	-0.00463225826939466	GABRG3, GABRG3-AS1	cg25070075;cg02633068
chr15	41100233	41100308	76	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0147010542199488	-0.0114868047144075	INO80	cg25498107;cg13045913
chr15	93617833	93618028	196	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.00286422438192678	0.00130173213981248	AC110023.1	cg25059434;cg08695357
chr15	97307874	97307936	63	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0104247847195225	0.0038827792310315	LINC02253, AC020704.1	cg18696321;cg22582617
chr16	1152474	1152511	38	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0130231324654731	0.00885822282139814	NA	cg04004158;cg06394109
chr16	33852801	33853544	744	*	2	0.969749802012569	0.999926251081934	0.996358762589129	0.999973514994741	0.0226520504688831	0.0107938655532821	NA	cg03843892;cg26608798
chr16	86825363	86825505	143	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0166931391304348	0.0126713154731458	NA	cg07524214;cg05661093
chr16	88744522	88744681	160	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0085328708729754	0.00564601241858487	AC138028.1, PIEZO1	cg00796866;cg00546448
chr16	90148683	90148775	93	*	2	0.969749802012569	0.999926251081934	0.996358762589129	0.999973514994741	0.0104243115174766	0.00987451300341006	FAM157C, AC133919.2	cg27464877;cg06173319
chr17	57053	57120	68	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0514017053878943	0.0459569056777494	NA	cg26536949;cg05528899
chr17	114061	114250	190	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.00256129701619773	0.000922295524296626	AC240565.2	cg17079806;cg27461422
chr17	123575	123605	31	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.00349270247229322	-0.00113784168797957	NA	cg00684171;cg17027101
chr17	739376	739405	30	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0119370846547314	0.00577606350127869	TLCD3A	cg13583272;cg03255749
chr17	4804674	4804838	165	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0175106960784314	0.0146026518329071	AC233723.1	cg10553748;cg09495303
chr17	15522876	15522897	22	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0050432323955669	-0.00188622425404941	TVP23C-CDRT4, TVP23C	cg07048519;cg06962787
chr17	18023971	18024636	666	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.025586507508099	-0.0110105339215688	ATPAF2	cg04398451;cg20670488
chr17	21226435	21226533	99	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0100729063546462	-0.00631357576896845	AC087294.1	cg13567725;cg02538829
chr17	33759512	33759573	62	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0264922313725491	0.0260028719053709	ASIC2	cg03251655;cg19963856
chr17	41437877	41437982	106	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0188065152310315	-0.0117816830758738	KRT38	cg10360323;cg23758822
chr17	45401733	45401833	101	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0157010744245525	-0.0107712973188406	ARHGAP27	cg25173405;cg08085267
chr17	48585216	48585270	55	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0418221297527707	-0.0384848041346974	HOXB-AS3, HOXB3	cg11440486;cg00901687
chr17	79657406	79657412	7	*	2	0.79212501914952	0.999926251081934	0.996358762589129	0.999973514994741	0.0038874640238704	0.00277096526001699	NA	cg01815074;cg24738171
chr17	80449551	80449738	188	*	2	0.844871098360577	0.999926251081934	0.996358762589129	0.999973514994741	-0.00915679616368285	-0.00590388179880642	NA	cg04200411;cg04308225
chr18	44561718	44561725	8	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.00323144450127866	0.00294018128729749	LINC01478	cg16053920;cg24883732
chr19	865897	866120	224	*	2	0.810929893494595	0.999926251081934	0.996358762589129	0.999973514994741	-0.00632755723785169	-0.00596710262702468	NA	cg22874772;cg26149567
chr19	6710658	6710827	170	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0230740423699915	0.0187943617723785	C3	cg24476033;cg18771553
chr19	7967913	7967946	34	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0181012273938619	0.016975926953538	ELAVL1	cg23850205;cg27497751
chr19	12377078	12377156	79	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0158859910485935	0.0112630322676898	NA	cg01418618;cg10372770
chr19	18888799	18889003	205	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0213962415319695	0.0190885965545611	GDF1, CERS1	cg15190383;cg05365033
chr19	19368775	19369197	423	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.0132643896589941	-0.00557649542625747	NA	cg03775416;cg26136534
chr19	22234992	22235850	859	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0163904193094629	0.00979954860656432	NA	cg22620746;cg06394874
chr19	40729274	40729386	113	*	2	0.810929893494595	0.999926251081934	0.996358762589129	0.999973514994741	0.0523740296564366	0.0467991412114238	ITPKC	cg08871608;cg19605788
chr19	47017048	47017050	3	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0356790133844843	0.0311631642455243	NA	cg13801271;cg15825916
chr19	50204707	50204862	156	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0111455126172209	0.00813415336786026	MYH14	cg24201033;cg14318858
chr19	50249584	50249776	193	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.014120095511509	-0.00244615426172211	MYH14	cg26744682;cg03337057
chr19	50931432	50931515	84	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.00872447408525152	0.00359551001790281	NA	cg15007959;cg15690347
chr19	54369681	54370016	336	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0103107743393009	0.00507279748891731	LAIR1	cg03585419;cg19717326
chr19	57989182	57989282	101	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.00491192881500424	-4.30897058823362e-05	ZNF606	cg21489303;cg23391173
chr19	58556044	58556185	142	*	2	0.954501144118425	0.999926251081934	0.996358762589129	0.999973514994741	0.0216391537544757	0.0147518753000852	UBE2M	cg09677268;cg27520319
chr20	47013687	47013841	155	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0129188994023872	0.00951203000809893	EYA2	cg07019386;cg25181043
chr20	59542578	59542589	12	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0423756969855072	0.0407761590549872	NA	cg21158163;cg19181528
chr21	30396349	30396586	238	*	2	0.969749802012569	0.999926251081934	0.996358762589129	0.999973514994741	0.0146647568780903	0.00915769762233585	KRTAP13-1	cg24751378;cg03117949
chr21	38120350	38120466	117	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.00604270669224212	0.00162721068755329	KCNJ6, DSCR4	cg23286646;cg01853561
chr21	40823680	40823722	43	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.006689179360614	0.00430003571611271	DSCAM	cg15616257;cg11778840
chr21	44105265	44105474	210	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	-0.023535875377664	-0.0197970304543904	TRAPPC10	cg23590273;cg16784985
chr22	42394853	42395067	215	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0238414305865302	0.0209773250971867	NFAM1	cg01059385;cg22189786
chr22	42525206	42525748	543	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0210562976982098	0.0155948911764705	NA	cg04692870;cg07016288
chr22	42548783	42548792	10	*	2	0.709514259624422	0.999926251081934	0.996358762589129	0.999973514994741	0.0420500852557546	0.0330611673448424	NA	cg15557168;cg05082376
chr22	46285638	46285682	45	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.0196300894722933	0.0171453915464621	TTC38	cg12301347;cg15236483
chr22	50629038	50629110	73	*	2	0.999910303772056	0.999926251081934	0.996358762589129	0.999973514994741	0.00298638693947144	0.001542319885763	NA	cg19214594;cg16294310
chr1	145385391	145385677	287	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.00337708576982099	0.00145395486274511	NBPF20	cg00701051;cg24874173
chr1	149147625	149148312	688	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.0203811908780904	-0.00946404305797102	NA	cg19769301;cg27587661
chr2	91848124	91848128	5	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.00385180152941174	-0.00227493124296674	NA	cg01613965;cg09398466
chr3	53926284	53926598	315	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.000877823870417629	0.000529653785166188	NA	cg13419700;cg16814023
chr5	1948875	1948995	121	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.00656703503836332	0.00249371470588253	AC124852.1	cg18366169;cg19575753
chr6	27510966	27511112	147	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.00555655174765557	0.00208972131287294	AL021918.3	cg12492942;cg26105725
chr6	103780364	103780468	105	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.00892664262574598	-0.0062281771534527	NA	cg25437304;cg09512891
chr7	5111635	5111641	7	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.0083643641091219	0.00583691602728048	OR10AH1P	cg24626554;cg18848287
chr7	128047441	128047452	12	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.00239383708439894	-0.000980814535379372	SND1	cg07017242;cg16409368
chr7	149484880	149484985	106	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.0320668616129583	0.0292846275929242	ZNF746	cg01996567;cg00867835
chr7	155025500	155025533	34	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.00447852455242975	-0.0023982158994033	NA	cg25063631;cg08570118
chr10	131843725	131843798	74	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.00878908103921576	-0.00468157769607847	NA	cg07366506;cg27102141
chr16	86795398	86795490	93	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	-0.0130320630383632	-0.00810905317817563	NA	cg10332116;cg05457730
chr19	36484832	36484913	82	*	2	0.999910303772056	0.99994874358071	0.996940360132786	0.999981298392808	0.00342397757885754	0.00152317005456087	ZNF566	cg25468802;cg15584071
chr16	818451	819064	614	*	2	0.999910303772056	0.999964645470556	0.997522637056758	0.999987735488237	-0.00868816163682865	-0.00448969699062242	AL023882.1	cg06630425;cg03433313
chr2	70484546	70484614	69	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	0.00194779062233587	0.00181529688832052	TGFA	cg21989299;cg12850242
chr4	56718320	56718365	46	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	-0.00439414742966735	-0.00354456919650463	NA	cg18463607;cg20618651
chr5	1174646	1174666	21	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	0.00496759050724641	0.001273947526428	CTD-3080P12.3	cg11100933;cg02124887
chr9	139258938	139259074	137	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	-0.0188718988064792	-0.0104772669266839	NA	cg14035368;cg18033770
chr13	113296414	113296447	34	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	-0.00805207883034949	-0.00590494574595057	NA	cg00557959;cg15756319
chr14	54816093	54816172	80	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	-0.00203474680306909	-6.34724850810249e-05	NA	cg02257953;cg23511824
chr15	26874098	26874363	266	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	0.00204169866069908	0.000790991401960806	GABRA5, GABRB3	cg01251603;cg14859324
chr16	2653280	2653306	27	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	0.000327449208866155	0.000196722924978686	NA	cg03314158;cg06035616
chr17	62341026	62341028	3	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	-0.00349787839727196	-0.00291992583546465	NA	cg10166044;cg18312782
chr18	72167187	72167213	27	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	0.0114061826172207	0.00337572253623184	NA	cg26446133;cg25817165
chr20	29550850	29551622	773	*	2	0.999910303772056	0.9999760466894	0.99763538519373	0.999988833748315	-0.0351386859727196	-0.017732459567775	FAM242B	cg14709901;cg00157199
chr1	228785987	228785992	6	*	2	0.999910303772056	0.999980078869958	0.997735227369489	0.999989757972178	-0.00192982276214836	-0.000597067759164529	NA	cg01525538;cg16732787
chr1	243264842	243265016	175	*	2	0.999910303772056	0.999991526088623	0.998008123796076	0.999992081010022	0.0152450441099745	0.00734668605882357	SDCCAG8	cg24502334;cg02356786
chr7	5000111	5000219	109	*	2	0.999910303772056	0.999991526088623	0.998008123796076	0.999992081010022	-0.00459739036658146	-0.000794536402387161	RNF216P1, RBAK-RBAKDN	cg02276823;cg25523580
chr16	450837	450904	68	*	2	0.999910303772056	0.999991526088623	0.998008123796076	0.999992081010022	-0.00394047868883211	-0.000576030073316313	RAB11FIP3	cg00481259;cg06180606
chr22	47135171	47135258	88	*	2	0.999910303772056	0.999991526088623	0.998008123796076	0.999992081010022	-0.0175021054560956	-0.016818715882353	TBC1D22A	cg17099656;cg16154810
chr3	73045556	73045686	131	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	0.00485606376811596	0.000577006661551601	PPP4R2	cg03847932;cg20540428
chr4	122721721	122721982	262	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	0.00435137365728879	0.0027123163256606	NA	cg11979875;cg06713675
chr4	183935060	183935233	174	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	-0.000131933333333402	-8.997203751069e-05	STOX2	cg09768983;cg21391046
chr10	829420	829463	44	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	0.00323431051918156	0.00151991793350382	LARP4B	cg12876012;cg15764593
chr12	297831	298151	321	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	-0.0335568028601875	-0.0169463944394714	KDM5A	cg19778375;cg23063825
chr14	21191754	21191859	106	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	0.00401956946206315	0.000558005234015376	NA	cg20581874;cg26393629
chr19	16045054	16045708	655	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	0.0324238337595909	0.0139313680306906	NA	cg18449879;cg26851661
chr19	51330265	51330299	35	*	2	0.999910303772056	0.9999978494749	0.998142339871669	0.999993114340705	0.0126420808184143	0.00594373501236142	IGLON5	cg15116481;cg18254983
chr6	26305371	26305472	102	*	2	0.999910303772056	0.999983730855954	0.998218474516295	0.999993657834116	-0.00717446956521741	-0.00334228192668372	NA	cg00631329;cg13736514
chr7	100343083	100343110	28	*	2	0.999910303772056	0.999983730855954	0.998218474516295	0.999993657834116	0.00132042924808186	0.000672769012787734	STAG3L5P, STAG3L5P-PVRIG2P-PILRB	cg20848291;cg16850897
chr3	194705841	194706168	328	*	4	0.140821539973173	0.999999218981013	0.981662966470782	0.999998898872589	0.0407370861040069	0.0308069115699062	AC106706.1	cg01152897;cg22613854;cg01115389;cg22831526
chr6	28664155	28664226	72	*	2	0.999910303772056	0.999999432456341	0.999423540058348	0.999999335813781	0.0110235072890025	0.00530277321525997	NA	cg22452837;cg10960055
chr12	130822603	130822674	72	*	3	0.142611084895931	0.999997351852503	0.995605504565883	0.999999619515514	0.0700144046095482	0.0431396613523729	STX2	cg24838063;cg26677194;cg23887609
chr1	11561497	11561711	215	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0134463769820972	0.00937695906251776	NA	cg24371425;cg08243619;cg10116490
chr1	19110734	19110978	245	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.026977181518329	0.020129619115942	UBR4	cg13786083;cg19637330;cg26220594
chr1	89459504	89459658	155	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.00785034049445875	0.00586559747087247	AL596214.1	cg14669130;cg11309454;cg23627354
chr1	149169973	149170214	242	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0132378851057119	0.00591201367689684	NA	cg01062913;cg13787167;cg19775250
chr1	156163844	156163899	56	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0138371448900256	0.00816228139300938	SEMA4A	cg25208724;cg06970220;cg24450063
chr1	162467180	162467363	184	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0127409305959079	0.000424154507246364	NA	cg10967587;cg00859178;cg10796931
chr1	228362309	228362509	201	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0115945803401535	0.00667393934811027	OBSCN, AL670729.3	cg24846680;cg01200585;cg18277682
chr2	3642629	3642732	104	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.020776547915601	-0.0134320190642228	COLEC11	cg19867917;cg00835279;cg17872886
chr2	8785262	8785728	467	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0115584649710143	0.00609887857686836	KIDINS220	cg03538480;cg08694618;cg06039387
chr2	18765848	18766022	175	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0230691917144075	0.0192853774049446	NA	cg15750303;cg20702390;cg04391048
chr2	114033490	114033830	341	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.005648302344416	0.00155382575248649	NA	cg06675538;cg01577475;cg23156509
chr2	114256406	114256454	49	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0104016132992328	0.00904883636317132	NA	cg08451957;cg16839353;cg05613063
chr2	210074020	210074359	340	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0263516784313725	0.0186526474566638	KANSL1L	cg20296298;cg09336323;cg26685596
chr2	231855218	231856059	842	*	3	0.818718845363003	0.999998325832916	0.996358762589129	0.999999783343579	0.0182028755328217	0.0119183591133845	NA	cg00281837;cg02577387;cg12042332
chr3	183209713	183209927	215	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.00618275822676886	0.00278734826484792	MCF2L2	cg14023239;cg24707617;cg12326526
chr3	192289245	192289293	49	*	3	0.969749802012569	0.999998325832916	0.996358762589129	0.999999783343579	0.0476890410912192	0.0341109981895425	FGF12	cg17611045;cg14463292;cg07620573
chr4	7719899	7720084	186	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0166898200341006	0.00950726385848258	SORCS2	cg15838301;cg27175016;cg02239163
chr4	184642625	184642917	293	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.034248579889173	0.0233386251463484	CASP3	cg26678138;cg22078781;cg08721802
chr5	3787906	3787948	43	*	3	0.698907561830581	0.999998325832916	0.996358762589129	0.999999783343579	0.039505542114237	0.0269309585961921	NA	cg01927921;cg09491536;cg23998650
chr5	13810143	13810279	137	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0300366590281329	0.019153777620915	DNAH5	cg04734587;cg20738735;cg08818829
chr5	32584912	32585396	485	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0264893901960785	0.0115136649048025	SUB1	cg18721397;cg12600337;cg04225902
chr5	74908125	74908170	46	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0571165082693947	0.0283980696925263	NA	cg02573091;cg19683494;cg00601450
chr5	125929611	125930496	886	*	3	0.810929893494595	0.999998325832916	0.996358762589129	0.999999783343579	0.0201291236999148	0.0102803218556408	AC116362.1	cg22547559;cg25476565;cg05689600
chr5	131281008	131281290	283	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.012451380980392	0.00241689936373978	CDC42SE2	cg06647332;cg19734801;cg06307176
chr5	169659845	169659863	19	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.00157313989769826	0.0011909369758454	DOCK2	cg00982641;cg06417125;cg20758593
chr5	177811198	177811648	451	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0204173193572039	-0.0149473683165673	AC106795.1	cg08930131;cg02087079;cg00234625
chr6	25882328	25882590	263	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0203926486760443	-0.0116271360855357	H2AC3P	cg15691649;cg03264133;cg03517284
chr6	28447087	28447115	29	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0144979019283888	-0.00878570965103727	COX11P1	cg26968378;cg12584458;cg21903646
chr6	29795501	29795595	95	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0135472505541347	-0.00869614189855074	HLA-V	cg03432955;cg00126638;cg03521696
chr6	31010597	31010742	146	*	3	0.777808949421891	0.999998325832916	0.996358762589129	0.999999783343579	-0.0304311132139813	-0.0211292213981245	MUC22	cg06855286;cg16398511;cg18595780
chr6	31650735	31650786	52	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0212617485933504	0.0172576388684286	BAG6	cg07455790;cg05857999;cg02389040
chr6	111302729	111303062	334	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0179838162404093	-0.00951967632225064	MFSD4B, REV3L	cg05213296;cg14002274;cg16061928
chr6	127796683	127797022	340	*	3	0.969749802012569	0.999998325832916	0.996358762589129	0.999999783343579	0.038348631884058	0.0289960736788861	THEMIS	cg20390711;cg14079463;cg04580344
chr6	169977394	169977833	440	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0123792242114237	-0.00279691125319695	NA	cg09894276;cg24389034;cg02841571
chr6	170557102	170557757	656	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0577839430520033	0.0510474943961353	TBP	cg26180843;cg12709009;cg15637912
chr6	170730413	170730693	281	*	3	0.780834068455451	0.999998325832916	0.996358762589129	0.999999783343579	-0.0115204237280477	-0.0106326794353509	AL672310.1	cg01757548;cg08386137;cg16453901
chr7	766100	766119	20	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0201770558908781	0.0181129054035237	DNAAF5	cg11064039;cg06242242;cg05729249
chr7	948567	949758	1192	*	3	0.449770952148931	0.999998325832916	0.996358762589129	0.999999783343579	0.0946926821312873	0.0518302022966752	ADAP1, COX19	cg25612754;cg19665696;cg08512365
chr7	4244250	4244643	394	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0442039884109122	0.0286765905120773	SDK1	cg02004499;cg24441899;cg07249765
chr7	55432402	55432692	291	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0212387236453538	-0.0100443958215402	LANCL2	cg11850943;cg05979484;cg11552287
chr7	157754600	157754746	147	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0267347170392159	-0.0189900639917591	PTPRN2	cg18311871;cg16609021;cg11072645
chr7	158045996	158046166	171	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0290035967826087	0.025944837243251	PTPRN2	cg16571642;cg06715136;cg02770061
chr8	216578	216703	126	*	3	0.762361280501501	0.999998325832916	0.996358762589129	0.999999783343579	-0.105262431731458	-0.0781075351139529	RPL23AP53	cg17920646;cg24536782;cg03116837
chr8	2585666	2586225	560	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.00781132949872127	0.00614199030974713	AC245123.1	cg24475182;cg23099839;cg11779808
chr8	48675911	48676054	144	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0210379415549871	0.016726018402387	AC022915.2	cg09100271;cg18762806;cg09100338
chr8	49427283	49427684	402	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0230333749019608	-0.0207350370358056	NA	cg03635442;cg08681904;cg05475109
chr8	58172571	58173162	592	*	3	0.969749802012569	0.999998325832916	0.996358762589129	0.999999783343579	0.029556521312873	0.0191428287013357	FAM110B	cg04160749;cg08035479;cg11193419
chr8	58192502	58192883	382	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0248189336700767	0.0170674575052571	FAM110B	cg22535103;cg24829409;cg05313129
chr8	144635361	144636462	1102	*	3	0.514919219051309	0.999998325832916	0.996358762589129	0.999999783343579	0.0854530653026429	0.056855103122478	NA	cg18198896;cg15541193;cg20583945
chr8	145638881	145639181	301	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0278639644688832	-0.0216675936976414	NA	cg02583091;cg05681977;cg14228592
chr8	145955983	145956024	42	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0240575785166241	0.00797195171923842	NA	cg00117018;cg06513375;cg21918548
chr9	90621637	90622205	569	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0150006802216539	0.0081539757374254	DIRAS2	cg05115664;cg01400671;cg14251009
chr9	136074886	136075669	784	*	3	0.449770952148931	0.999998325832916	0.996358762589129	0.999999783343579	0.031957442114237	0.0255766282622904	NACC2	cg06361845;cg13912631;cg14194263
chr9	139092321	139092873	553	*	3	0.593252304137867	0.999998325832916	0.996358762589129	0.999999783343579	0.0370779158567775	0.0297270598181301	NA	cg08967938;cg21192468;cg25952247
chr10	1405193	1406218	1026	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.030037217855925	0.0102740076001705	ADARB2	cg12799314;cg22172057;cg17558772
chr10	2964678	2964793	116	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0088280968209719	-0.00203344895083836	NA	cg03734133;cg23612849;cg03549227
chr10	2978126	2978438	313	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0241145031108271	0.0163062694938904	NA	cg11540016;cg19766591;cg03961510
chr10	11381854	11382024	171	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.00523458780903668	-9.11816425120866e-05	NA	cg22786657;cg04065885;cg09707253
chr10	15038045	15038349	305	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	-0.0159382565890878	-0.0117695808366014	OLAH	cg00964333;cg16345366;cg23997132
chr10	44223817	44224014	198	*	3	0.999910303772056	0.999998325832916	0.996358762589129	0.999999783343579	0.0295488255967605	0.0201035439116226	NA	cg08234653;cg26132114;cg24530234
